Scenario.name,css_2,css_3,css_4,right_bica,right_brita2,tph_2,tph_3,tph_4,tph_bica,tph_brita2,tph_brita1,tph_bmeia,tph_pedrisco,tph_po,percAbaixo32mm_rcz,efic_2dPN4,percAbaixo5mm_pedrisco,capC2_capC3,capBT4_alimPP4,RR_BT2,fcap_BT2,RR_BT3,fcap_BT3,RR_BT4,fcap_BT4,carga_BT2,carga_BT3,carga_BT4,tph_total
Scenario 1334,40,15,15,0,100,578.8532995,359.3555795,120.282488,96.8,65.1,85.7,28.9,93.3,144.9,42.26352336,84.73808077,18.6455935,1.610809272,1.958840429,3.530262714,1.090024341,4.933093033,0.917490315,3.265386245,0.902233248,99.99930427,99.99999353,99.97930116,514.7
Scenario 1335,40,15,15,100,0,578.8532995,420.8424151,123.1662619,0,0,105.3,33.2,105.1,149.5,51.91076675,83.41370904,19.05161444,1.375463306,0.817292558,3.530262714,1.090024341,4.728400575,0.902233248,2.120433784,0.923930386,99.99930427,100.0000232,99.97214994,393.1
Scenario 1336,40,15,15,100,100,578.8532995,420.8424151,120.3319831,0,79.3,99.8,32.7,106.5,153.7,51.91076675,83.36471524,19.48764256,1.375463306,1.745646101,3.530262714,1.090024341,4.728400575,0.902233248,3.073145195,0.90260689,99.99930427,100.0000232,99.9790374,472
Scenario 1337,40,15,16,0,0,578.8532995,359.3555795,130.4196591,96.8,0,96.9,28.7,89.9,139.2,42.26352336,84.96062376,18.14302291,1.610809272,0.966752021,3.530262714,1.090024341,4.933093033,0.917490315,1.963736533,0.93192168,99.99930427,99.99999353,99.95415854,451.5
Scenario 1338,40,15,16,0,100,578.8532995,359.3555795,126.2825923,96.8,68.8,89.6,28.4,92,144.2,42.26352336,84.83867503,18.66688366,1.610809272,2.025915127,3.530262714,1.090024341,4.933093033,0.917490315,2.937847216,0.902233248,99.99930427,99.99999353,99.9682025,519.8
Scenario 1339,40,15,16,100,0,578.8532995,420.8424151,129.2273892,0,0,110.3,32.3,102.8,147.9,51.91076675,83.56713342,19.02715629,1.375463306,0.825910217,3.530262714,1.090024341,4.728400575,0.902233248,1.919504952,0.923359677,99.99930427,100.0000232,99.95876632,393.3
Scenario 1340,40,15,16,100,100,578.8532995,420.8424151,126.40316,0,83.1,103.7,32.2,105.2,153,51.91076675,83.45956768,19.50403958,1.375463306,1.808599122,3.530262714,1.090024341,4.728400575,0.902233248,2.762241474,0.903100621,99.99930427,100.0000232,99.96754167,477.2
Scenario 1341,40,15,17,0,0,578.8532995,359.3555795,133.2930819,96.8,0,100.3,27.6,86.7,136.6,42.26352336,85.19757668,18.0848237,1.610809272,0.943462017,3.530262714,1.090024341,4.933093033,0.917490315,1.808277081,0.930375295,99.99930427,99.99999353,99.94647849,448
Scenario 1342,40,15,17,0,100,578.8532995,359.3555795,129.3554328,96.8,72.9,92.1,27.6,89.7,142.6,42.26352336,85.00377879,18.63945663,1.610809272,2.037650591,3.530262714,1.090024341,4.933093033,0.917490315,2.6797742,0.902764983,99.99930427,99.99999353,99.96040923,521.7
Scenario 1343,40,15,17,100,0,578.8532995,420.8424151,131.9718146,0,0,113.6,31.2,99.5,145.5,51.91076675,83.78062531,18.96847229,1.375463306,0.810310451,3.530262714,1.090024341,4.728400575,0.902233248,1.768810455,0.921100187,99.99930427,100.0000232,99.9522039,389.8
Scenario 1344,40,15,17,100,100,578.8532995,420.8424151,129.4791176,0,87.2,106.2,31.3,102.8,151.4,51.91076675,83.61222425,19.47368435,1.375463306,1.821812789,3.530262714,1.090024341,4.728400575,0.902233248,2.517448518,0.903630852,99.99930427,100.0000232,99.96011282,478.9
Scenario 1345,40,17,10,0,0,578.8532995,390.9788874,81.69959771,96.8,0,66.6,24.9,96,143.7,42.26352336,84.33838867,18.42936932,1.480523164,0.57813211,3.530262714,1.090024341,4.14744066,0.917490315,4.042109526,0.90770193,99.99930427,99.99999785,99.9998636,428
Scenario 1346,40,17,10,0,100,578.8532995,390.9788874,80.81055539,96.8,64.3,66.2,24.5,94.9,144.7,42.26352336,84.4573086,18.64214794,1.480523164,1.050586906,3.530262714,1.090024341,4.14744066,0.917490315,5.375689725,0.897824211,99.99930427,99.99999785,99.99989119,491.4
Scenario 1347,40,17,10,100,0,578.8532995,457.8766504,80.58521447,0,0,81.6,28.9,110.1,153.1,51.91076675,82.88121292,19.37798837,1.264212313,0.489747133,3.530262714,1.090024341,3.974168203,0.902233248,3.651946175,0.895320591,99.99930427,100.0000457,99.99989453,373.7
Scenario 1348,40,17,10,100,100,578.8532995,457.8766504,79.90062907,0,79.6,81.2,28.5,109.1,154.3,51.91076675,82.99278362,19.5735763,1.264212313,0.941355069,3.530262714,1.090024341,3.974168203,0.902233248,5.152322449,0.887714486,99.99930427,100.0000457,99.99991711,452.7
Scenario 1349,40,17,11,0,0,578.8532995,390.9788874,91.44162756,96.8,0,70.5,26.8,97.6,145.1,42.26352336,84.32894578,18.36260465,1.480523164,0.642658013,3.530262714,1.090024341,4.14744066,0.917490315,3.712471199,0.914352199,99.99930427,99.99999785,99.99900796,436.8
Scenario 1350,40,17,11,0,100,578.8532995,390.9788874,90.229823,96.8,65,69.6,26.2,96.6,146.5,42.26352336,84.43548748,18.61833278,1.480523164,1.171614749,3.530262714,1.090024341,4.14744066,0.917490315,4.983576878,0.902233248,99.99930427,99.99999785,99.99920239,500.7
Scenario 1351,40,17,11,100,0,578.8532995,457.8766504,90.30396764,0,0,85.5,30.7,111.7,154.5,51.91076675,82.87774663,19.3164022,1.264212313,0.54558446,3.530262714,1.090024341,3.974168203,0.902233248,3.364213747,0.902975028,99.99930427,100.0000457,99.99915951,382.4
Scenario 1352,40,17,11,100,100,578.8532995,457.8766504,89.39836079,0,80.3,84.7,30.2,110.9,156,51.91076675,82.97677536,19.55267232,1.264212313,1.052085773,3.530262714,1.090024341,3.974168203,0.902233248,4.775043786,0.893918312,99.99930427,100.0000457,99.99930451,462.1
Scenario 1353,40,17,12,0,0,578.8532995,390.9788874,100.9087838,96.8,0,76,28.4,97.7,145.5,42.26352336,84.39634685,18.32801011,1.480523164,0.700539716,3.530262714,1.090024341,4.14744066,0.917490315,3.264239192,0.917312705,99.99930427,99.99999785,99.99634719,444.4
Scenario 1354,40,17,12,0,100,578.8532995,390.9788874,99.25081238,96.8,66.3,74.3,27.7,97,147.5,42.26352336,84.47783207,18.63274838,1.480523164,1.285942497,3.530262714,1.090024341,4.14744066,0.917490315,4.480607521,0.902233248,99.99930427,99.99999785,99.99719449,509.6
Scenario 1355,40,17,12,100,0,578.8532995,457.8766504,100.3495677,0,0,91.1,32.4,112.1,155.2,51.91076675,82.92990557,19.29100985,1.264212313,0.599813099,3.530262714,1.090024341,3.974168203,0.902233248,2.972746914,0.912226927,99.99930427,100.0000457,99.9965902,390.8
Scenario 1356,40,17,12,100,100,578.8532995,457.8766504,99.01986079,0,81.6,89.5,31.7,111.5,157.2,51.91076675,83.00740138,19.57279816,1.264212313,1.162976628,3.530262714,1.090024341,3.974168203,0.902233248,4.288472205,0.900133114,99.99930427,100.0000457,99.99727043,471.5
Scenario 1357,40,17,13,0,0,578.8532995,390.9788874,110.5971462,96.8,0,82.7,29.7,97.1,145.5,42.26352336,84.51085609,18.28144754,1.480523164,0.755582651,3.530262714,1.090024341,4.14744066,0.917490315,2.913874003,0.921663077,99.99930427,99.99999785,99.98981,451.8
Scenario 1358,40,17,13,0,100,578.8532995,390.9788874,108.2686126,96.8,68,79.8,28.9,96.9,148,42.26352336,84.5583649,18.64045289,1.480523164,1.398845516,3.530262714,1.090024341,4.14744066,0.917490315,4.052169023,0.902233248,99.99930427,99.99999785,99.99257581,518.4
Scenario 1359,40,17,13,100,0,578.8532995,457.8766504,110.4788669,0,0,97.9,33.7,111.6,155.2,51.91076675,83.03057715,19.25099565,1.264212313,0.651149276,3.530262714,1.090024341,3.974168203,0.902233248,2.675018767,0.920674811,99.99930427,100.0000457,99.99009056,398.4
Scenario 1360,40,17,13,100,100,578.8532995,457.8766504,108.2686126,0,83.3,95,33,111.4,157.8,51.91076675,83.08343339,19.57871314,1.264212313,1.268315986,3.530262714,1.090024341,3.974168203,0.902233248,3.878355827,0.902233248,99.99930427,100.0000457,99.99257581,480.5
Scenario 1361,40,17,14,0,0,578.8532995,390.9788874,117.2679389,96.8,0,89.3,30.4,95.2,144.3,42.26352336,84.71448102,18.19689495,1.480523164,0.787420378,3.530262714,1.090024341,4.14744066,0.917490315,2.667054372,0.92589599,99.99930427,99.99999785,99.98158213,456
Scenario 1362,40,17,14,0,100,578.8532995,390.9788874,114.2773972,96.8,69.7,85.1,29.6,95.5,147.4,42.26352336,84.71670394,18.60494647,1.480523164,1.472010314,3.530262714,1.090024341,4.14744066,0.917490315,3.754981622,0.902233248,99.99930427,99.99999785,99.98720511,524.1
Scenario 1363,40,17,14,100,0,578.8532995,457.8766504,117.0337974,0,0,104.5,34.4,109.6,154,51.91076675,83.22170689,19.16876532,1.264212313,0.679534664,3.530262714,1.090024341,3.974168203,0.902233248,2.468777321,0.924040513,99.99930427,100.0000457,99.9823177,402.5
Scenario 1364,40,17,14,100,100,578.8532995,457.8766504,114.2773972,0,85.1,100.3,33.7,110,157.2,51.91076675,83.23348707,19.54056761,1.264212313,1.334985023,3.530262714,1.090024341,3.974168203,0.902233248,3.594369387,0.902233248,99.99930427,100.0000457,99.98720508,486.3
Scenario 1365,40,17,15,0,0,578.8532995,390.9788874,123.8202989,96.8,0,94.9,30.1,93.5,143.2,42.26352336,84.85594021,18.17649426,1.480523164,0.809874785,3.530262714,1.090024341,4.14744066,0.917490315,2.351356802,0.928859294,99.99930427,99.99999785,99.96971145,458.5
Scenario 1366,40,17,15,0,100,578.8532995,390.9788874,120.282488,96.8,72.3,89.4,29.5,94.5,147.1,42.26352336,84.80840148,18.62819248,1.480523164,1.538839288,3.530262714,1.090024341,4.14744066,0.917490315,3.468883529,0.902233248,99.99930427,99.99999785,99.97930113,529.6
Scenario 1367,40,17,15,100,0,578.8532995,457.8766504,123.4713461,0,0,110.1,34.1,107.8,152.9,51.91076675,83.3541231,19.14676154,1.264212313,0.700636023,3.530262714,1.090024341,3.974168203,0.902233248,2.203349616,0.926228145,99.99930427,100.0000457,99.97115977,404.9
Scenario 1368,40,17,15,100,100,578.8532995,457.8766504,120.2824879,0,87.7,104.7,33.6,109,156.8,51.91076675,83.32161127,19.5578393,1.264212313,1.396243101,3.530262714,1.090024341,3.974168203,0.902233248,3.312152955,0.902233248,99.99930427,100.0000457,99.97930104,491.8
Scenario 1369,40,17,16,0,0,578.8532995,390.9788874,130.1947846,96.8,0,99.9,29.4,91.4,141.8,42.26352336,85.0107195,18.15843132,1.480523164,0.821381924,3.530262714,1.090024341,4.14744066,0.917490315,2.091357108,0.930317045,99.99930427,99.99999785,99.95392016,459.3
Scenario 1370,40,17,16,0,100,578.8532995,390.9788874,126.2825923,96.8,75.8,93.2,29.1,93.3,146.6,42.26352336,84.90268598,18.6543437,1.480523164,1.597258484,3.530262714,1.090024341,4.14744066,0.917490315,3.129558401,0.902233248,99.99930427,99.99999785,99.96820252,534.8
Scenario 1371,40,17,16,100,0,578.8532995,457.8766504,129.735262,0,0,115,33.4,105.6,151.5,51.91076675,83.49706842,19.12646875,1.264212313,0.713135984,3.530262714,1.090024341,3.974168203,0.902233248,1.993942133,0.927010831,99.99930427,100.0000457,99.95636331,405.5
Scenario 1372,40,17,16,100,100,578.8532995,457.8766504,126.282592,0,91.3,108.5,33.1,107.7,156.2,51.91076675,83.4116341,19.57749079,1.264212313,1.450322693,3.530262714,1.090024341,3.974168203,0.902233248,2.985353271,0.902233248,99.99930427,100.0000457,99.96820231,496.8
Scenario 1373,40,17,17,0,0,578.8532995,390.9788874,133.2635969,96.8,0,103.2,28.2,88.3,139.4,42.26352336,85.23585736,18.10035216,1.480523164,0.808751321,3.530262714,1.090024341,4.14744066,0.917490315,1.892104662,0.930183876,99.99930427,99.99999785,99.94493302,455.9
Scenario 1374,40,17,17,0,100,578.8532995,390.9788874,129.2803151,96.8,79.8,95.7,28.3,91.1,145,42.26352336,85.0620513,18.62910878,1.480523164,1.612703421,3.530262714,1.090024341,4.14744066,0.917490315,2.863335989,0.902233248,99.99930427,99.99999785,99.96123927,536.7
Scenario 1375,40,17,17,100,0,578.8532995,457.8766504,132.7232084,0,0,118.2,32.2,102.5,149.1,51.91076675,83.70037833,19.06829604,1.264212313,0.704959688,3.530262714,1.090024341,3.974168203,0.902233248,1.836966751,0.926382651,99.99930427,100.0000457,99.94809381,402
Scenario 1376,40,17,17,100,100,578.8532995,457.8766504,129.2803147,0,95.3,111,32.3,105.4,154.6,51.91076675,83.55841482,19.54910626,1.264212313,1.465662392,3.530262714,1.090024341,3.974168203,0.902233248,2.729197425,0.902233248,99.99930427,100.0000457,99.96123895,498.6
Scenario 1377,40,19,10,0,0,578.8532995,413.977672,81.40092276,96.8,0,68.1,24.8,94.6,142.8,42.26352336,84.56902099,18.24604083,1.398271788,0.493661639,3.530262714,1.090024341,3.431045802,0.917490315,4.549457874,0.904383498,99.99930427,100.0000043,99.99987274,427.1
Scenario 1378,40,19,10,0,100,578.8532995,413.977672,80.84662761,96.8,68.9,67.8,24.4,93.6,144,42.26352336,84.67490796,18.45510425,1.398271788,0.842921931,3.530262714,1.090024341,3.431045802,0.917490315,5.623642126,0.898224993,99.99930427,100.0000043,99.99988993,495.5
Scenario 1379,40,19,10,100,0,578.8532995,484.8106462,80.60832559,0,0,84.1,29,109.8,153.1,51.91076675,82.99330777,19.27821847,1.193978111,0.425982902,3.530262714,1.090024341,3.294501956,0.902233248,4.164201406,0.895577361,99.99930427,100.0000612,99.99989449,376
Scenario 1380,40,19,10,100,100,578.8532995,484.8106462,80.05639107,0,85.1,83.7,28.7,108.8,154.3,51.91076675,83.10053595,19.47020665,1.193978111,0.769369898,3.530262714,1.090024341,3.294501956,0.902233248,5.449205263,0.889445076,99.99930427,100.0000612,99.99991282,460.6
Scenario 1381,40,19,11,0,0,578.8532995,413.977672,91.04879612,96.8,0,71.9,26.6,96.2,144.3,42.26352336,84.55660069,18.18874256,1.398271788,0.549030344,3.530262714,1.090024341,3.431045802,0.917490315,4.186581137,0.910423596,99.99930427,100.0000043,99.99906992,435.8
Scenario 1382,40,19,11,0,100,578.8532995,413.977672,90.229823,96.8,69.6,71.1,26.1,95.3,145.8,42.26352336,84.65076127,18.43825542,1.398271788,0.939848902,3.530262714,1.090024341,3.431045802,0.917490315,5.216521157,0.902233248,99.99930427,100.0000043,99.99920239,504.7
Scenario 1383,40,19,11,100,0,578.8532995,484.8106462,90.30774124,0,0,87.9,30.9,111.4,154.5,51.91076675,82.98728333,19.22504615,1.193978111,0.474848076,3.530262714,1.090024341,3.294501956,0.902233248,3.830800191,0.903012672,99.99930427,100.0000612,99.99916949,384.7
Scenario 1384,40,19,11,100,100,578.8532995,484.8106462,89.57100035,0,85.8,87.1,30.4,110.6,156.1,51.91076675,83.08232218,19.45642695,1.193978111,0.860041017,3.530262714,1.090024341,3.294501956,0.902233248,5.053125656,0.895644764,99.99930427,100.0000612,99.99928418,470
Scenario 1385,40,19,12,0,0,578.8532995,413.977672,100.4147945,96.8,0,77.3,28.2,96.3,144.8,42.26352336,84.61959298,18.16364639,1.398271788,0.599353506,3.530262714,1.090024341,3.431045802,0.917490315,3.696901684,0.912819632,99.99930427,100.0000043,99.99661631,443.4
Scenario 1386,40,19,12,0,100,578.8532995,413.977672,99.25081238,96.8,70.9,75.8,27.6,95.8,146.8,42.26352336,84.68950354,18.45982106,1.398271788,1.032037103,3.530262714,1.090024341,3.431045802,0.917490315,4.69857597,0.902233248,99.99930427,100.0000043,99.99719448,513.7
Scenario 1387,40,19,12,100,0,578.8532995,484.8106462,100.2678671,0,0,93.4,32.5,111.8,155.3,51.91076675,83.03695274,19.20726062,1.193978111,0.522439486,3.530262714,1.090024341,3.294501956,0.902233248,3.378712916,0.911483393,99.99930427,100.0000612,99.99668187,393
Scenario 1388,40,19,12,100,100,578.8532995,484.8106462,99.20889413,0,87.1,91.8,31.9,111.3,157.3,51.91076675,83.11016215,19.4832589,1.193978111,0.951044845,3.530262714,1.090024341,3.294501956,0.902233248,4.546341363,0.901852075,99.99930427,100.0000612,99.99720757,479.4
Scenario 1389,40,19,13,0,0,578.8532995,413.977672,109.9197779,96.8,0,83.7,29.5,95.8,144.9,42.26352336,84.7296831,18.12628099,1.398271788,0.647419871,3.530262714,1.090024341,3.431045802,0.917490315,3.309769703,0.916010519,99.99930427,100.0000043,99.9906504,450.7
Scenario 1390,40,19,13,0,100,578.8532995,413.977672,108.2686125,96.8,72.5,81.2,28.8,95.7,147.4,42.26352336,84.76611758,18.47457073,1.398271788,1.123318079,3.530262714,1.090024341,3.431045802,0.917490315,4.251301048,0.902233248,99.99930427,100.0000043,99.99257579,522.4
Scenario 1391,40,19,13,100,0,578.8532995,484.8106462,110.1742165,0,0,100,33.9,111.4,155.4,51.91076675,83.13618755,19.17365912,1.193978111,0.567278498,3.530262714,1.090024341,3.294501956,0.902233248,3.025638043,0.918132971,99.99930427,100.0000612,99.99042145,400.7
Scenario 1392,40,19,13,100,100,578.8532995,484.8106462,108.2686125,0,88.7,97.3,33.2,111.2,157.9,51.91076675,83.18714474,19.49227393,1.193978111,1.035750108,3.530262714,1.090024341,3.294501956,0.902233248,4.113444917,0.902233248,99.99930427,100.0000612,99.99257579,488.3
Scenario 1393,40,19,14,0,0,578.8532995,413.977672,116.4956591,96.8,0,90,30.2,94,143.8,42.26352336,84.92630977,18.04948289,1.398271788,0.676390993,3.530262714,1.090024341,3.431045802,0.917490315,3.038515755,0.919787507,99.99930427,100.0000043,99.98276722,454.8
Scenario 1394,40,19,14,0,100,578.8532995,413.977672,114.2773971,96.8,74.2,86.3,29.6,94.4,146.9,42.26352336,84.92129109,18.44353822,1.398271788,1.182837772,3.530262714,1.090024341,3.431045802,0.917490315,3.940876146,0.902233248,99.99930427,100.0000043,99.98720506,528.2
Scenario 1395,40,19,14,100,0,578.8532995,484.8106462,116.7106849,0,0,106.3,34.6,109.4,154.3,51.91076675,83.32073518,19.09800714,1.193978111,0.593359977,3.530262714,1.090024341,3.294501956,0.902233248,2.779219609,0.921484837,99.99930427,100.0000612,99.98281049,404.6
Scenario 1396,40,19,14,100,100,578.8532995,484.8106462,114.2773971,0,90.5,102.5,33.9,109.8,157.3,51.91076675,83.33385956,19.45825274,1.193978111,1.090800936,3.530262714,1.090024341,3.294501956,0.902233248,3.813508283,0.902233248,99.99930427,100.0000612,99.98720506,494
Scenario 1397,40,19,15,0,0,578.8532995,413.977672,123.0492751,96.8,0,95.5,30,92.4,142.9,42.26352336,85.05878342,18.0362731,1.398271788,0.69894444,3.530262714,1.090024341,3.431045802,0.917490315,2.701923524,0.923061204,99.99930427,100.0000043,99.97124086,457.6
Scenario 1398,40,19,15,0,100,578.8532995,413.977672,120.2824879,96.8,76.7,90.6,29.5,93.5,146.7,42.26352336,85.00893857,18.47177659,1.398271788,1.238407574,3.530262714,1.090024341,3.431045802,0.917490315,3.657249538,0.902233248,99.99930427,100.0000043,99.97930103,533.8
Scenario 1399,40,19,15,100,0,578.8532995,484.8106462,123.1764629,0,0,111.8,34.3,107.8,153.3,51.91076675,83.4459487,19.08159953,1.193978111,0.614094639,3.530262714,1.090024341,3.294501956,0.902233248,2.467438733,0.924011257,99.99930427,100.0000612,99.97167939,407.2
Scenario 1400,40,19,15,100,100,578.8532995,484.8106462,120.2824878,0,93,106.8,33.8,108.9,157.1,51.91076675,83.41819777,19.47981878,1.193978111,1.142363659,3.530262714,1.090024341,3.294501956,0.902233248,3.529789836,0.902233248,99.99930427,100.0000612,99.979301,499.6
Scenario 1401,40,19,16,0,0,578.8532995,413.977672,129.4884908,96.8,0,100.3,29.3,90.5,141.6,42.26352336,85.20344332,18.02443641,1.398271788,0.713466845,3.530262714,1.090024341,3.431045802,0.917490315,2.413772572,0.92525591,99.99930427,100.0000043,99.95546039,458.5
Scenario 1402,40,19,16,0,100,578.8532995,413.977672,126.2825921,96.8,80.1,94.3,29,92.3,146.2,42.26352336,85.09819975,18.5035926,1.398271788,1.288716569,3.530262714,1.090024341,3.431045802,0.917490315,3.306756599,0.902233248,99.99930427,100.0000043,99.96820239,538.7
Scenario 1403,40,19,16,100,0,578.8532995,484.8106462,129.520635,0,0,116.6,33.6,105.8,152,51.91076675,83.58079359,19.06616159,1.193978111,0.628327461,3.530262714,1.090024341,3.294501956,0.902233248,2.205331673,0.925475399,99.99930427,100.0000612,99.95656155,408
Scenario 1404,40,19,16,100,100,578.8532995,484.8106462,126.282592,0,96.5,110.5,33.3,107.7,156.6,51.91076675,83.50354655,19.50431343,1.193978111,1.189283469,3.530262714,1.090024341,3.294501956,0.902233248,3.188309642,0.902233248,99.99930427,100.0000612,99.96820229,504.6
Scenario 1405,40,19,17,0,0,578.8532995,413.977672,132.6812855,96.8,0,103.6,28.2,87.6,139.4,42.26352336,85.41966792,17.96843669,1.398271788,0.707327518,3.530262714,1.090024341,3.431045802,0.917490315,2.193013091,0.926111249,99.99930427,100.0000043,99.9458045,455.6
Scenario 1406,40,19,17,0,100,578.8532995,413.977672,129.280315,96.8,83.9,96.8,28.3,90.3,144.8,42.26352336,85.2529966,18.48194864,1.398271788,1.305257555,3.530262714,1.090024341,3.431045802,0.917490315,3.032144141,0.902233248,99.99930427,100.0000043,99.96123918,540.9
Scenario 1407,40,19,17,100,0,578.8532995,484.8106462,132.6274219,0,0,119.8,32.5,102.8,149.8,51.91076675,83.77663118,19.00961046,1.193978111,0.624597891,3.530262714,1.090024341,3.294501956,0.902233248,2.004612888,0.925718972,99.99930427,100.0000612,99.94756557,404.9
Scenario 1408,40,19,17,100,100,578.8532995,484.8106462,129.2803148,0,100.4,113,32.5,105.5,155.1,51.91076675,83.64552671,19.47914191,1.193978111,1.205171018,3.530262714,1.090024341,3.294501956,0.902233248,2.921082474,0.902233248,99.99930427,100.0000612,99.96123901,506.5
